X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-81.843197346829584,42.392496445098466,127902600,125,Senior Active Living Centre,,Morpeth Heritage 60+ Club,Morpeth Heritage 60+ Club,,,12570 Talbot Trail,,,Morpeth,N0P1X0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764872
-86.949226645643208,49.716820996540115,127902601,126,Senior Active Living Centre,,Municipality of Greenstone - Geraldton Site,Municipalité de Greenstone - Site Geraldton,,,200 Wardrope Avenue East,,,Geraldton,P0T1M0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764873
-86.529312520014386,49.779401733372637,127902602,127,Senior Active Living Centre,,Municipality of Greenstone - Longlac Site,Municipalité de Greenstone - Site Longlac,,,121 Indian Road,,,Longlac,P0T2A0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764874
-81.054962353624134,42.986365488620166,127902603,128,Senior Active Living Centre,,Municipality of Thames Centre - Dorchester Lions Seniors Centre,Municipalité de Thames Centre - Centre pour aînés Dorchester Lions,,,2066 Dorchester Road,,,Dorchester,N0L1G2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764875
-86.706653542418877,50.177188674505366,127902604,129,Senior Active Living Centre,,Nakina Sunrise Club,Nakina Sunrise Club,,,111 Kingsland Street,,,Nakina,P0T2H0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764876
-79.28987305749007,43.691064296041027,127902605,130,Senior Active Living Centre,,Neighbourhood Link Support Services,Neighbourhood Link Support Services,,,3036 Danforth Avenue,,,Toronto,M4C1N2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764877
-79.28987305749007,43.691064296041027,127902606,131,Senior Active Living Centre,,Neighbourhood Link Support Services/The Neighbourhood Group,Neighbourhood Link Support Services/The Neighbourhood Group,,,3036 Danforth Avenue,,,Toronto,M4C1N2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764878
-75.745278646009609,45.326775236694878,127902607,132,Senior Active Living Centre,,Nepean Seniors Recreation Centre,Centre des loisirs pour les aînés de Nepean,,,1701 Woodroffe Avenue,,,Ottawa,K2G1W2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764879
-79.458346744130168,44.059097652422871,127902608,133,Senior Active Living Centre,,Newmarket Seniors Meeting Place,Newmarket Seniors Meeting Place,,,474 Davis Drive,,,Newmarket,L3Y2P1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764880
-80.809352931987561,46.578392104359615,127902609,134,Senior Active Living Centre,,Nickel Centre Seniors Club,Nickel Centre Seniors Club,,,20 Edison Road,,,Greater Sudbury,P0M1S0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764881
-88.264328951936037,49.013605111254208,127902610,135,Senior Active Living Centre,,Nipigon Silver Club,Nipigon Silver Club,,,102 4th Street,,,Nipigon,P0T2J0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764882
-79.46262546351619,46.311867930312573,127902611,136,Senior Active Living Centre,,North Bay Golden Age Club,Club de  l’âge d’Or North Bay,,,135 Worthington Street West,,,North Bay,P1B8M6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764883
-80.944772886761513,43.730978024260537,127902612,137,Senior Active Living Centre,,North Perth Seniors Centre,Centre pour aînés de North Perth,,,565 Elizabeth Street East,Royal Canadian Legion,,Listowel,N4W2R1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764884
-79.417460606183013,43.781189305914822,127902613,138,Senior Active Living Centre,,North York Seniors Centre,North York Seniors Centre,,,21 Hendon Avenue,,,Toronto,M2M4G7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764885
-79.417460606183013,43.781189305914822,127902614,139,Senior Active Living Centre,,North York Seniors Centre - Multicultural Program 2,North York Seniors Centre - Programme multiculturel 2,,,21 Hendon Avenue,,,Toronto,M2M4G7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764886
-80.994362082467887,46.490304880618794,127902615,140,Senior Active Living Centre,,Older Adult Centre Sudbury - Parkside Centre,Older Adult Centre Sudbury - Parkside Centre,,,140 Durham Street,,,Greater Sudbury,P3E3M7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764887
-81.399225829414007,46.628865081123458,127902616,141,Senior Active Living Centre,,Onaping Falls Golden Age Club,Club de  l’âge d’Or Onaping Falls,,,109 Service Road,,,Onaping,P0M2R0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764888
-80.992499981950459,46.491099980843465,127902617,142,Senior Active Living Centre,,One Eleven Senior Citizens Centre,One Eleven Senior Citizens Centre,,,111 Larch Street,Suite 9,,Greater Sudbury,P3E4T5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764889
-79.257491857654912,43.810357818449845,127902618,143,Senior Active Living Centre,,Ontario Tamil Seniors - Call-a-Service,Ontario Tamil Seniors - Call-a-Service,,,5200 Finch Avenue East,Unit 203,,Toronto,M1S4Z2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764890
-78.851181339677794,43.948511061345968,127902619,144,Senior Active Living Centre,,Oshawa Senior Citizens Centre - Legends Branch,Oshawa Senior Citizens Centre - Legends Branch,,,1661 Harmony Road North,,,Oshawa,L1H7K5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764891
-78.870131744124151,43.929901657223212,127902620,145,Senior Active Living Centre,,Oshawa Senior Citizens Centre - Northview Branch,Oshawa Senior Citizens Centre - Northview Branch,,,150 Beatrice Street East,,,Oshawa,L1G7T6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764892
-78.844787230682158,43.869277447772618,127902621,146,Senior Active Living Centre,,Oshawa Senior Citizens Centres - Conant Branch,Oshawa Senior Citizens Centres - Conant Branch,,,115 Grassmere Avenue,,,Oshawa,L1H3X7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764893
-78.863433238780459,43.893478851157411,127902622,147,Senior Active Living Centre,,Oshawa Senior Citizens Centres - John Street Branch,Oshawa Senior Citizens Centres - John Street Branch,,,43 John Street West,,,Oshawa,L1H1W8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764894
-79.446162702845157,43.639790279795129,127902623,148,Senior Active Living Centre,,Parkdale Golden Age Foundation,Parkdale Golden Age Foundation,,,27 Roncesvalles Avenue,Suite 401,,Toronto,M6R2K4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764895
-91.620102948825007,48.758671935771495,127902625,149,Senior Active Living Centre,,Pioneer Centre,Pioneer Centre,,,223 Burns Street,,,Atikokan,P0T1C0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764896
-81.887596564705518,42.438966951236779,127902626,150,Senior Active Living Centre,,Ridgetown and Area Adult Activity Centre,Ridgetown and Area Adult Activity Centre,,,21 Main Street West,Unit 19,,Chatham-Kent,N0P2C0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764897
-89.5806168614033,48.377365432615917,127902627,151,Senior Active Living Centre,,Rural 60 Plus,Rural 60 Plus,,,5 Pineview Road,,,Kakabeka Falls,P7K0G8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764898
-78.291102259530717,43.947463586595539,127902628,152,Senior Active Living Centre,,Ruth Clarke Activity Centre,Ruth Clarke Activity Centre,,,81 Mill Street South,,,Port Hope,L1A2S8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764899
-80.310287458268974,43.425316101539188,127902629,153,Senior Active Living Centre,,Saint Luke's Place,Saint Luke's Place,,,1624 Franklin Boulevard,,,Cambridge,N3C3P4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764900
-81.258225072414817,44.628962962024673,127902630,154,Senior Active Living Centre,,Sauble Beach Community Centre,Centre communautaire de Sauble Beach,,,30 Community Centre Drive,,,Sauble Beach,N0H2G0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764901
-79.224055742608996,43.760948311343661,127902631,155,Senior Active Living Centre,,Scarborough Centre for Healthy Communities,Scarborough Centre for Healthy Communities,,,629 Markham Road,Unit 2,,Toronto,M1M2A4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764902
-74.721496482732618,45.036190228681939,127902632,156,Senior Active Living Centre,,Seaway Senior Citizens Club,Seaway Senior Citizens Club,,,1010 Guy Street,Suite 109,,Cornwall,K6H7P3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764903
-79.371326681099276,43.663898987500346,127902633,157,Senior Active Living Centre,,Second Mile Club - Four Branch,Second Mile Club - Four Branch,,,192 Carlton Street,,,Toronto,M5A2K8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764904
-79.403434890839478,43.658190385009242,127902634,158,Senior Active Living Centre,,Second Mile Club - Kensington Gardens Branch,Second Mile Club - Kensington Gardens Branch,,,25 Brunswick Avenue,,,Toronto,M5S2L9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764905
-79.404605495516364,43.707016393521826,127902635,159,Senior Active Living Centre,,Second Mile Club - Orchard View Branch,Second Mile Club - Orchard View Branch,,,174 Orchard View Boulevard,North Toronto Memorial Arena,,Toronto,M4R1C3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764906
-79.3016574613372,43.692028695665172,127902636,160,Senior Active Living Centre,,Secord Elderly Persons Centre,Centres pour personnes âgées de Secord,,,91 Barrington Avenue,,,Toronto,M4C4Y9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764907
-79.400965190816478,43.666877986648977,127902637,161,Senior Active Living Centre,,Senior Adult Services in the Annex,Senior Adult Services in the Annex,,,341 Bloor Street West,2nd Floor,,Toronto,M5S1W8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764908
-77.113172242641681,45.825308161446891,127902638,162,Senior Active Living Centre,,Senior Citizens Drop-In Craft and Activity Centre,Senior Citizens Drop-In Craft and Activity Centre,,,42 Renfrew Street,,,Pembroke,K8A7T6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764909
-76.522334509546866,44.224367912501151,127902639,163,Senior Active Living Centre,,Seniors Association Kingston Region,Seniors Association Kingston Region,,,56 Francis Street,,,Kingston,K7M1L7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764910
-78.375735216089154,44.283378941410625,127902640,164,Senior Active Living Centre,,Seniors Citizens Association of Peterborough - Mapleridge Recreation Centre,Seniors Citizens Association of Peterborough - Mapleridge Recreation Centre,,,1085 Brealey Drive,,,Peterborough,K9K0C1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764911
-83.414962930173388,47.841169554297437,127902641,165,Senior Active Living Centre,,Service de sante de Chapleau Health Services,Services de santé de Chapleau Health Services,,,6 Broomhead Road,,,Chapleau,P0M1K0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764912
-77.270247601539012,45.900697366933215,127902642,166,Senior Active Living Centre,,Silver Threads Seniors Club of Petawawa,Silver Threads Seniors Club of Petawawa,,,1163 Victoria Street,,,Petawawa,K8H3J1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764913
-80.300226203289668,42.835548097598796,127902643,167,Senior Active Living Centre,,Simcoe Seniors Centre,Centre pour aînés de Simcoe,,,89 Pond Street,,,Simcoe,N3Y2T5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764914
-91.918600279839964,50.098114983917583,127902644,168,Senior Active Living Centre,,Sioux Area Seniors Activity Centre,Sioux Area Seniors Activity Centre,,,66 Front Street,Unit D,,Sioux Lookout,P8T1A8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764915
-93.392414854949351,48.607782081604007,127902645,169,Senior Active Living Centre,,Sister Betty Kennedy Centre - Fort Frances,Sister Betty Kennedy Centre - Fort Frances,,,401 Nelson Street,,,Fort Frances,P9A1B3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764916
-80.749026022109319,46.667018021605998,127902646,170,Senior Active Living Centre,,Skead Senior Citizens Club,Skead Senior Citizens Club,,,5 Bell Street,,,Skead,P0M2Y0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764917
-75.709907041264159,45.409029152246532,127902647,171,Senior Active Living Centre,,Somerset West Community Health Centre,Centre de santé communautaire de Somerset-Ouest,,,55 Eccles Street,,,Ottawa,K1R6S3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764918
-80.752360070873195,43.124277927480463,127902648,172,Senior Active Living Centre,,South Gate Centre,South Gate Centre,,,191 Old Wellington Street South,,,Woodstock,N4S3J2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764919
-79.37619418730857,45.841300357700675,127902649,173,Senior Active Living Centre,,South River Friendly Circle Senior Citizens,South River Friendly Circle Senior Citizens,,,10 Isabella Street,,,South River,P0A1X0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764920
-81.000833570985364,43.367592058270446,127902650,174,Senior Active Living Centre,,Spruce Lodge,Spruce Lodge,,,643 West Gore Street,,,Stratford,N5A1L4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764921
-79.472410015745282,43.691151887587637,127902651,175,Senior Active Living Centre,,St. Clair West Services for Seniors,St. Clair West Services for Seniors,,,2562 Eglinton Avenue West,Suite 202,,Toronto,M6M1T4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764922
-79.847574497098336,43.259370094053089,127902652,176,Senior Active Living Centre,,St. Matthew's House,St. Matthew’s House,,,414 Barton Street East,,,Hamilton,L8L2Y3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764923
-79.316779575365572,43.796341813247096,127902653,177,Senior Active Living Centre,,St. Paul's L'Amoreaux Centre,St. Paul’s L’Amoreaux Centre,,,3333 Finch Avenue East,,,Toronto,M1W2R9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764924
-79.403171790600311,43.656426184711648,127902654,178,Senior Active Living Centre,,St. Stephen's Community House,St. Stephen’s Community House,,,260 Augusta Avenue,,,Toronto,M5T3A9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764925
-81.171089170775105,42.769872844684208,127902655,179,Senior Active Living Centre,,St. Thomas Seniors' Centre,Centre pour aînés de St. Thomas,,,225 Chestnut Street,,,St. Thomas,N5R3B1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764926
-80.977696164243582,43.373539260432743,127902656,180,Senior Active Living Centre,,Stratford Kiwanis Community Centre,Centre communautaire de Stratford Kiwanis,,,111 Lakeside Drive,,,Stratford,N5A7K5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764927
-79.925666620136369,46.360499914957046,127902657,181,Senior Active Living Centre,,Sturgeon Falls Golden Age Club,Club de  l’âge d’Or Sturgeon Falls,,,109 Third Street,,,West Nipissing,P2B3A7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764928
-93.926283703880046,49.111015903589063,127902658,182,Senior Active Living Centre,,Sunrise Echoes (Sioux Narrows) Seniors Club,Sunrise Echoes (Sioux Narrows) Seniors Club,,,Highway 71,Unit 5655,,Sioux Narrows,P0X1N0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764929
-79.383949085706746,43.670497288073634,127902659,183,Senior Active Living Centre,,Sunshine Centre for Seniors - St. James Town EPC,Sunshine Centre for Seniors - St. James Town EPC,,,117 Bloor Street East,,,Toronto,M4Y2N7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764930
-79.358436934326093,44.303716899432516,127902660,184,Senior Active Living Centre,,Sutton Senior Citizens Club,Sutton Senior Citizens Club,,,1 Market Square Crescent,,,Georgina,L0E1R0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764931
-82.88246906066891,42.311307779632351,127902661,185,Senior Active Living Centre,,Tecumseh Golden Age Club,Club de  l’âge d’Or Tecumseh,,,12420 Lanoue Street,,,Windsor,N8N3A5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764932
-87.09936204721194,48.785412959143777,127902662,186,Senior Active Living Centre,,Terrace Bay Superior Seniors,Terrace Bay Superior Seniors,,,13 Selkirk Avenue,,,Terrace Bay,P0T2W0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764933
-81.976884102446149,42.551868966976983,127902624,187,Senior Active Living Centre,,Thamesville Happy Club,Thamesville Happy Club,,,96 London Road,,,Chatham-Kent,N0P2K0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764934
-82.451576880809625,42.893706703814907,127902663,188,Senior Active Living Centre,,The Cruickshank Centre,The Cruickshank Centre,,,198 Beckwith Street,,,Corunna,N0N1G0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764935
-75.686354632584028,45.398756151483909,127902664,189,Senior Active Living Centre,,The Glebe Centre Inc.,The Glebe Centre Inc.,,,950 Bank Street,,,Ottawa,K1S5G6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764936
-81.710764529503379,43.74532648881052,127902665,190,Senior Active Living Centre,,The MacKay Centre for Seniors,The MacKay Centre for Seniors,,,10 Nelson Street East,,,Goderich,N7A1R6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764937
-79.381124790448624,43.734494299428881,127902666,191,Senior Active Living Centre,,The Ontario Community Centre for the Deaf,The Ontario Community Centre for the Deaf,,,2395 Bayview Avenue,,,Toronto,M2L1A2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764938
-79.39013058487582,45.771622345535889,127902667,192,Senior Active Living Centre,,The Sundridge Happy Gang,The Sundridge Happy Gang,,,110 Main Street,,,Sundridge,P0A1Z0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764939
-79.303455666483302,43.743969104692567,127902668,193,Senior Active Living Centre,,The Wexford Residence Inc.,The Wexford Residence Inc.,,,1860 Lawrence Avenue East,,,Toronto,M1R5B1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764940
-79.197376679177538,43.124515299987351,127902669,194,Senior Active Living Centre,,Thorold Senior Citizens Association,Thorold Senior Citizens Association,,,8 Carleton Street South,,,Thorold,L2V5C2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764941
-89.237633966659274,48.449416866552617,127902670,195,Senior Active Living Centre,,"Thunder Bay, City of - Thunder Bay 55 Plus Centre",Ville de Thunder Bay - Centre Thunder Bay 55 Plus,,,700 River Street,,,Thunder Bay,P7A3S6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764942
-80.735127043098402,42.871242683485086,127902671,196,Senior Active Living Centre,,Tillsonburg Senior Centre,Centre pour aînés de Tillsonburg,,,45 Hardy Avenue,,,Tillsonburg,N4G3W9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764943
-79.366138083778168,43.713121296378084,127902672,197,Senior Active Living Centre,,Toronto Finnish Canadian Seniors Centre-Suomi Koti,Toronto Finnish Canadian Seniors Centre-Suomi Koti,,,795 Eglinton Avenue East,Suite 101,,Toronto,M4G4E4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764944
-79.701486070771878,43.488105041240694,127902673,198,Senior Active Living Centre,,Town of Oakville - Iroquois Ridge Older Adult Centre,Ville d'Oakville - Iroquois Ridge Older Adult Centre,,,1051 Glenashton Drive,,,Oakville,L6H6Z4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764945
-79.679371559763283,43.442787034287107,127902674,199,Senior Active Living Centre,,Town of Oakville - Oakville Seniors Centre,Ville d'Oakville - Centre pour aînés d'Oakville,,,263 Kerr Street,,,Oakville,L6K3B4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,764946
